"stock_id","store_id","product_id","quantity","last_stocked_date"
"S698","3","P152",967,"2024-02-27"
"S699","4","P152",321,"2023-12-15"
"S700","5","P152",721,"2024-02-02"
"S701","1","P153",302,"2023-05-13"
"S702","2","P153",994,"2024-08-20"
"S703","3","P153",785,"2023-08-06"
"S704","4","P153",732,"2023-09-22"
"S705","5","P153",652,"2024-01-30"
"S706","1","P154",143,"2023-12-31"
"S707","2","P154",933,"2024-07-09"
"S708","3","P154",296,"2024-04-30"
"S709","4","P154",595,"2024-04-10"
"S710","5","P154",180,"2024-06-23"
"S711","1","P155",687,"2023-09-12"
"S712","2","P155",993,"2024-02-10"
"S713","3","P155",717,"2024-01-26"
"S714","4","P155",16,"2023-07-17"
"S715","5","P155",967,"2023-12-15"
"S716","1","P156",663,"2024-02-17"
"S717","2","P156",964,"2024-01-28"
"S718","3","P156",189,"2023-06-18"
"S719","4","P156",679,"2024-05-27"
"S720","5","P156",338,"2023-08-10"
"S721","1","P157",929,"2023-07-19"
"S722","2","P157",520,"2023-07-05"
"S723","3","P157",862,"2023-12-17"
"S724","4","P157",748,"2023-07-21"
"S725","5","P157",488,"2024-07-26"
"S726","1","P158",569,"2024-05-03"
"S727","2","P158",558,"2023-08-07"
"S728","3","P158",263,"2023-12-16"
"S729","4","P158",464,"2024-11-03"
"S730","5","P158",231,"2023-09-15"
"S731","1","P159",342,"2023-08-31"
"S732","2","P159",432,"2024-02-13"
"S733","3","P159",772,"2023-07-10"
"S734","4","P159",870,"2023-12-08"
"S735","5","P159",128,"2024-10-21"
"S736","1","P160",692,"2023-05-28"
"S737","2","P160",432,"2024-11-01"
"S738","3","P160",680,"2024-04-04"
"S739","4","P160",741,"2024-02-04"
"S740","5","P160",558,"2024-06-24"
"S741","1","P162",512,"2023-06-19"
"S742","2","P162",397,"2024-07-15"
"S743","3","P162",121,"2023-10-27"
"S744","4","P162",256,"2024-10-12"
"S745","5","P162",433,"2023-11-03"
"S746","1","P163",494,"2024-02-24"
"S747","2","P163",192,"2023-07-17"
"S748","3","P163",721,"2024-11-03"
"S749","4","P163",597,"2023-11-07"
"S750","5","P163",826,"2023-06-25"
"S751","1","P164",421,"2024-03-20"
"S752","2","P164",944,"2024-06-12"
"S753","3","P164",774,"2023-07-26"
"S754","4","P164",379,"2023-07-02"
"S755","5","P164",328,"2023-06-25"
"S756","1","P165",144,"2023-08-27"
"S757","2","P165",1000,"2024-05-02"
"S758","3","P165",454,"2024-09-09"
"S759","4","P165",241,"2023-09-14"
"S760","5","P165",270,"2023-12-28"
"S761","1","P166",608,"2024-08-23"
"S762","2","P166",681,"2024-02-15"
"S763","3","P166",416,"2023-05-30"
"S764","4","P166",561,"2024-06-12"
"S765","5","P166",961,"2023-12-18"
"S766","1","P167",667,"2024-03-15"
"S767","2","P167",31,"2024-04-28"
"S768","3","P167",922,"2023-09-24"
"S769","4","P167",1000,"2024-02-13"
"S770","5","P167",365,"2024-04-15"
"S771","1","P168",498,"2024-03-25"
"S772","2","P168",606,"2024-11-07"
"S773","3","P168",834,"2023-11-21"
"S774","4","P168",865,"2023-12-11"
"S775","5","P168",669,"2024-02-17"
"S776","1","P169",124,"2023-09-05"
"S777","2","P169",793,"2023-09-14"
"S778","3","P169",967,"2024-02-17"
"S779","4","P169",239,"2024-08-28"
"S780","5","P169",455,"2023-08-08"
"S781","1","P170",315,"2024-08-22"
"S782","2","P170",922,"2023-06-28"
"S783","3","P170",498,"2024-05-23"
"S784","4","P170",901,"2023-08-10"
"S785","5","P170",157,"2024-03-12"
"S786","1","P171",272,"2024-09-15"
"S787","2","P171",564,"2024-02-15"
"S788","3","P171",240,"2023-11-05"
"S789","4","P171",372,"2024-02-05"
"S790","5","P171",249,"2024-05-25"
"S791","1","P172",284,"2024-03-01"
"S792","2","P172",767,"2024-05-07"
"S793","3","P172",388,"2024-01-01"
"S794","4","P172",648,"2024-10-03"
"S795","5","P172",86,"2024-02-06"
"S796","1","P173",549,"2023-06-22"
"S797","2","P173",25,"2024-08-22"
"S798","3","P173",677,"2023-06-18"
"S799","4","P173",527,"2024-02-29"
"S800","5","P173",885,"2023-06-25"
"S801","1","P174",383,"2024-07-21"
"S802","2","P174",155,"2024-04-26"
"S803","3","P174",419,"2024-05-05"
"S804","4","P174",145,"2023-10-04"
"S805","5","P174",886,"2023-10-26"
"S806","1","P175",33,"2024-06-12"
"S807","2","P175",574,"2024-01-06"
"S808","3","P175",911,"2024-05-10"
"S809","4","P175",310,"2024-08-22"
"S810","5","P175",624,"2024-09-26"
"S811","1","P176",802,"2024-05-18"
"S812","2","P176",727,"2023-05-19"
"S813","3","P176",839,"2023-08-31"
"S814","4","P176",96,"2024-05-19"
"S815","5","P176",771,"2023-11-02"
"S816","1","P177",530,"2023-08-06"
"S817","2","P177",691,"2023-11-03"
"S818","3","P177",788,"2023-10-29"
"S819","4","P177",573,"2023-06-27"
"S820","5","P177",551,"2023-08-11"
"S821","1","P178",140,"2023-07-25"
"S822","2","P178",654,"2024-08-04"
"S823","3","P178",362,"2024-05-09"
"S824","4","P178",302,"2024-03-08"
"S825","5","P178",775,"2024-01-06"
"S826","1","P179",980,"2023-12-29"
"S827","2","P179",156,"2024-10-09"
"S828","3","P179",401,"2024-05-26"
"S829","4","P179",588,"2024-06-18"
"S830","5","P179",900,"2023-07-11"
"S831","1","P180",120,"2024-06-27"
"S832","2","P180",821,"2023-08-25"
"S833","3","P180",984,"2023-11-07"
"S834","4","P180",452,"2024-02-14"
"S835","5","P180",473,"2024-10-06"
"S836","1","P181",619,"2023-07-20"
"S837","2","P181",810,"2023-06-20"
"S838","3","P181",18,"2023-10-11"
"S839","4","P181",795,"2024-09-18"
"S840","5","P181",806,"2023-05-10"
"S841","1","P182",163,"2024-08-07"
"S842","2","P182",542,"2024-05-14"
"S843","3","P182",24,"2024-06-20"
"S844","4","P182",691,"2023-12-09"
"S845","5","P182",531,"2024-01-29"
"S846","1","P183",797,"2024-06-22"
"S847","2","P183",470,"2023-08-26"
"S848","3","P183",332,"2024-04-12"
"S849","4","P183",851,"2024-09-16"
"S850","5","P183",912,"2023-06-14"
"S851","1","P184",37,"2023-08-12"
"S852","2","P184",484,"2024-05-17"
"S853","3","P184",808,"2024-01-28"
"S854","4","P184",120,"2023-06-14"
"S855","5","P184",413,"2024-05-16"
"S856","1","P185",267,"2023-08-22"
"S857","2","P185",843,"2024-08-10"
"S858","3","P185",122,"2024-03-02"
"S859","4","P185",273,"2024-08-24"
"S860","5","P185",472,"2023-05-27"
"S861","1","P186",482,"2023-06-01"
"S862","2","P186",518,"2024-02-04"
"S863","3","P186",489,"2024-05-16"
"S864","4","P186",802,"2024-04-22"
"S865","5","P186",606,"2023-08-29"
"S866","1","P187",671,"2023-09-01"
"S867","2","P187",346,"2024-11-04"
"S868","3","P187",30,"2024-02-10"
"S869","4","P187",902,"2023-06-04"
"S870","5","P187",269,"2024-02-10"
"S871","1","P188",74,"2023-10-22"
"S872","2","P188",90,"2023-12-09"
"S873","3","P188",815,"2023-06-22"
"S874","4","P188",447,"2024-01-16"
"S875","5","P188",259,"2023-12-03"
"S876","1","P189",884,"2023-11-02"
"S877","2","P189",966,"2024-06-01"
"S878","3","P189",752,"2024-10-30"
"S879","4","P189",444,"2023-09-28"
"S880","5","P189",725,"2024-09-22"
"S881","1","P190",852,"2023-10-23"
"S882","2","P190",344,"2023-11-27"
"S883","3","P190",944,"2023-12-05"
"S884","4","P190",38,"2024-04-10"
"S885","5","P190",829,"2023-05-22"
"S886","1","P191",640,"2023-11-20"
"S887","2","P191",892,"2023-12-15"
"S888","3","P191",151,"2023-08-23"
"S889","4","P191",96,"2024-06-25"
"S890","5","P191",760,"2024-06-17"
"S891","1","P192",353,"2024-02-27"
"S892","2","P192",445,"2023-08-30"
"S893","3","P192",241,"2023-05-14"
"S894","4","P192",680,"2023-08-04"
"S895","5","P192",719,"2023-06-03"
"S896","1","P193",875,"2023-12-18"
"S897","2","P193",177,"2023-08-22"
"S898","3","P193",451,"2024-07-06"
"S899","4","P193",141,"2024-06-23"
"S900","5","P193",626,"2023-09-04"
"S901","1","P194",269,"2023-07-15"
"S902","2","P194",33,"2024-07-02"
"S903","3","P194",448,"2024-05-17"
"S904","4","P194",731,"2024-11-01"
"S905","5","P194",707,"2024-06-11"
"S906","1","P195",933,"2024-10-24"
"S907","2","P195",236,"2024-09-05"
"S908","3","P195",732,"2023-12-20"
"S909","4","P195",23,"2023-09-07"
"S910","5","P195",183,"2023-07-11"
"S911","1","P196",495,"2024-04-08"
"S912","2","P196",598,"2024-02-10"
"S913","3","P196",859,"2023-08-14"
"S914","4","P196",704,"2024-10-16"
"S915","5","P196",913,"2023-10-04"
"S916","1","P197",883,"2024-01-26"
"S917","2","P197",640,"2023-12-03"
"S918","3","P197",762,"2023-07-20"
"S919","4","P197",350,"2023-11-14"
"S920","5","P197",514,"2024-07-26"
"S921","1","P198",501,"2024-10-22"
"S922","2","P198",51,"2024-08-20"
"S923","3","P198",861,"2024-03-13"
"S924","4","P198",487,"2024-04-07"
"S925","5","P198",661,"2023-10-31"
"S926","1","P200",256,"2023-06-05"
"S927","2","P200",610,"2024-04-02"
"S928","3","P200",201,"2024-03-05"
"S929","4","P200",873,"2023-07-30"
"S930","5","P200",307,"2023-07-08"
"S931","1","P201",769,"2023-12-02"
"S932","2","P201",19,"2024-10-10"
"S933","3","P201",882,"2024-09-23"
"S934","4","P201",793,"2024-07-17"
"S935","5","P201",60,"2024-03-15"
"S936","1","P204",809,"2024-08-05"
"S937","2","P204",109,"2024-09-19"
"S938","3","P204",762,"2023-10-01"
"S939","4","P204",64,"2024-08-20"
"S940","5","P204",811,"2024-07-04"
"S941","1","P206",316,"2024-11-10"
"S942","2","P206",751,"2024-09-10"
"S943","3","P206",578,"2023-11-29"
"S944","4","P206",642,"2024-08-12"
"S945","5","P206",402,"2024-03-06"
"S946","1","P207",829,"2023-11-12"
"S947","2","P207",327,"2024-04-03"
"S948","3","P207",761,"2023-12-05"
"S949","4","P207",987,"2024-10-28"
"S950","5","P207",315,"2024-01-01"
"S951","1","P208",297,"2024-05-16"
"S952","2","P208",565,"2024-07-20"
"S953","3","P208",240,"2023-09-06"
"S954","4","P208",801,"2023-10-18"
"S955","5","P208",506,"2023-11-09"
"S956","1","P209",579,"2023-05-20"
"S957","2","P209",207,"2024-06-18"
"S958","3","P209",493,"2024-04-17"
"S959","4","P209",331,"2024-01-16"
"S960","5","P209",556,"2024-07-31"
"S961","1","P210",972,"2024-06-01"
"S962","2","P210",492,"2023-07-04"
"S963","3","P210",769,"2023-12-18"
"S964","4","P210",630,"2023-11-14"
"S965","5","P210",184,"2024-01-08"
"S966","1","P211",254,"2023-12-26"
"S967","2","P211",950,"2024-07-13"
"S968","3","P211",828,"2023-09-18"
"S969","4","P211",393,"2023-10-07"
"S970","5","P211",732,"2024-07-06"
"S971","1","P212",479,"2024-04-08"
"S972","2","P212",216,"2023-07-01"
"S973","3","P212",416,"2024-10-26"
"S974","4","P212",700,"2023-11-14"
"S975","5","P212",898,"2023-10-09"
"S976","1","P213",152,"2024-09-05"
"S977","2","P213",291,"2023-07-12"
"S978","3","P213",981,"2024-11-08"
"S979","4","P213",847,"2024-05-22"
"S980","5","P213",971,"2023-05-26"
"S981","1","P214",41,"2024-07-05"
"S982","2","P214",598,"2023-11-26"
"S983","3","P214",597,"2024-09-02"
"S984","4","P214",157,"2023-12-17"
"S985","5","P214",551,"2023-08-03"
"S986","1","P215",68,"2024-04-27"
"S987","2","P215",277,"2024-09-05"
"S988","3","P215",254,"2024-10-19"
"S989","4","P215",204,"2024-04-08"
"S990","5","P215",116,"2024-11-12"
"S991","1","P216",943,"2024-11-05"
"S992","2","P216",811,"2023-11-27"
"S993","3","P216",580,"2023-07-29"
"S994","4","P216",843,"2024-03-01"
"S995","5","P216",397,"2023-06-22"
"S996","1","P217",91,"2023-07-21"
"S997","2","P217",370,"2023-06-18"
"S998","3","P217",859,"2024-08-05"
"S999","4","P217",588,"2023-11-13"
"S1000","5","P217",189,"2024-10-22"
"S1001","1","P218",564,"2024-09-08"
"S1002","2","P218",380,"2024-05-19"
"S1003","3","P218",1,"2024-10-04"
"S1004","4","P218",429,"2024-01-28"
"S1005","5","P218",603,"2024-04-19"
"S1006","1","P219",758,"2023-08-04"
"S1007","2","P219",603,"2023-07-04"
"S1008","3","P219",359,"2024-01-08"
"S1009","4","P219",484,"2023-12-14"
"S1010","5","P219",878,"2024-07-22"
"S1011","1","P220",580,"2024-07-22"
"S1012","2","P220",932,"2024-10-26"
"S1013","3","P220",860,"2024-06-25"
"S1014","4","P220",185,"2023-09-04"
"S1015","5","P220",788,"2024-09-07"
"S1016","1","P221",443,"2024-01-29"
"S1017","2","P221",244,"2024-06-06"
"S1018","3","P221",952,"2024-03-03"
"S1019","4","P221",464,"2023-08-06"
"S1020","5","P221",542,"2024-05-01"
"S1021","1","P222",274,"2023-07-07"
"S1022","2","P222",718,"2024-07-14"
"S1023","3","P222",454,"2023-12-29"
"S1024","4","P222",450,"2023-12-25"
"S1025","5","P222",205,"2024-04-23"
"S1026","1","P224",386,"2024-02-12"
"S1027","2","P224",146,"2024-10-18"
"S1028","3","P224",986,"2024-08-01"
"S1029","4","P224",275,"2023-12-14"
"S1030","5","P224",385,"2024-08-23"
"S1031","1","P225",437,"2023-07-29"
"S1032","2","P225",138,"2024-09-13"
"S1033","3","P225",711,"2024-07-21"
"S1034","4","P225",986,"2023-05-07"
"S1035","5","P225",740,"2023-05-05"
"S1036","1","P226",373,"2024-08-31"
"S1037","2","P226",507,"2023-09-03"
"S1038","3","P226",818,"2024-07-20"
"S1039","4","P226",745,"2023-05-09"
"S1040","5","P226",600,"2024-09-19"
"S1041","1","P227",48,"2024-04-17"
"S1042","2","P227",975,"2023-09-17"
"S1043","3","P227",648,"2023-07-01"
"S1044","4","P227",616,"2024-10-05"
"S1045","5","P227",637,"2023-11-30"
"S1046","1","P228",57,"2024-03-06"
"S1047","2","P228",200,"2023-08-30"
"S1048","3","P228",102,"2023-07-20"
"S1049","4","P228",693,"2024-03-25"
"S1050","5","P228",808,"2024-04-19"
"S1051","1","P229",677,"2024-03-19"
"S1052","2","P229",805,"2023-12-28"
"S1053","3","P229",927,"2023-11-24"
"S1054","4","P229",670,"2023-06-20"
"S1055","5","P229",750,"2024-05-07"
"S1056","1","P230",674,"2024-03-22"
"S1057","2","P230",406,"2024-05-29"
"S1058","3","P230",147,"2023-08-23"
"S1059","4","P230",924,"2023-09-21"
"S1060","5","P230",238,"2024-02-25"
"S1061","1","P231",215,"2024-05-18"
"S1062","2","P231",861,"2023-10-14"
"S1063","3","P231",768,"2023-05-03"
"S1064","4","P231",485,"2024-10-18"
"S1065","5","P231",676,"2024-03-27"
"S1066","1","P232",552,"2023-12-29"
"S1067","2","P232",409,"2024-09-14"
"S1068","3","P232",376,"2024-08-04"
"S1069","4","P232",933,"2023-06-20"
"S1070","5","P232",191,"2024-07-13"
"S1071","1","P233",613,"2024-11-06"
"S1072","2","P233",490,"2024-11-09"
"S1073","3","P233",726,"2024-10-07"
"S1074","4","P233",388,"2023-07-11"
"S1075","5","P233",729,"2023-08-12"
"S1076","1","P235",709,"2024-11-11"
"S1077","2","P235",325,"2024-11-03"
"S1078","3","P235",773,"2024-10-13"
"S1079","4","P235",846,"2024-07-19"
"S1080","5","P235",431,"2024-02-29"
"S1081","1","P236",276,"2024-03-20"
"S1082","2","P236",574,"2023-08-07"
"S1083","3","P236",534,"2024-06-14"
"S1084","4","P236",907,"2023-10-11"
"S1085","5","P236",503,"2024-09-10"
"S1086","1","P237",476,"2023-10-12"
"S1087","2","P237",922,"2024-06-27"
"S1088","3","P237",875,"2023-06-10"
"S1089","4","P237",66,"2024-02-22"
"S1090","5","P237",444,"2024-09-04"
"S1091","1","P238",243,"2024-07-05"
"S1092","2","P238",847,"2024-04-28"
"S1093","3","P238",694,"2024-08-15"
"S1094","4","P238",866,"2024-06-10"
"S1095","5","P238",955,"2024-02-11"
"S1096","1","P239",891,"2024-01-17"
"S1097","2","P239",462,"2024-06-28"
"S1098","3","P239",596,"2024-04-15"
"S1099","4","P239",165,"2023-10-31"
"S1100","5","P239",798,"2023-10-26"
"S1101","1","P240",443,"2023-05-04"
"S1102","2","P240",922,"2023-09-08"
"S1103","3","P240",618,"2024-01-21"
"S1104","4","P240",476,"2024-01-30"
"S1105","5","P240",934,"2024-06-27"
"S1106","1","P241",785,"2024-09-21"
"S1107","2","P241",986,"2023-10-21"
"S1108","3","P241",900,"2023-05-15"
"S1109","4","P241",516,"2023-12-14"
"S1110","5","P241",987,"2024-09-13"
"S1111","1","P242",668,"2023-11-01"
"S1112","2","P242",641,"2023-07-31"
"S1113","3","P242",195,"2023-06-29"
"S1114","4","P242",965,"2024-09-08"
"S1115","5","P242",122,"2023-06-30"
"S1116","1","P243",586,"2024-01-04"
"S1117","2","P243",133,"2024-06-24"
"S1118","3","P243",551,"2023-07-01"
"S1119","4","P243",850,"2023-11-10"
"S1120","5","P243",702,"2024-05-10"
"S1121","1","P244",915,"2024-01-17"
"S1122","2","P244",832,"2024-05-03"
"S1123","3","P244",821,"2023-12-30"
"S1124","4","P244",361,"2024-09-02"
"S1125","5","P244",286,"2024-02-04"
"S1126","1","P245",240,"2023-10-13"
"S1127","2","P245",172,"2024-01-06"
"S1128","3","P245",831,"2023-09-18"
"S1129","4","P245",421,"2024-02-19"
"S1130","5","P245",869,"2023-07-03"
"S1131","1","P246",852,"2024-10-17"
"S1132","2","P246",101,"2024-05-02"
"S1133","3","P246",940,"2024-06-04"
"S1134","4","P246",167,"2024-03-02"
"S1135","5","P246",457,"2023-06-08"
"S1136","1","P247",978,"2023-08-28"
"S1137","2","P247",314,"2023-12-02"
"S1138","3","P247",586,"2023-11-27"
"S1139","4","P247",527,"2024-02-01"
"S1140","5","P247",104,"2023-09-09"
"S1141","1","P248",348,"2024-09-05"
"S1142","2","P248",695,"2023-09-01"
"S1143","3","P248",899,"2024-02-05"
"S1144","4","P248",93,"2024-05-23"
"S1145","5","P248",786,"2024-09-15"
"S1146","1","P249",529,"2023-06-30"
"S1147","2","P249",443,"2024-09-09"
"S1148","3","P249",488,"2024-02-04"
"S1149","4","P249",724,"2024-01-17"
"S1150","5","P249",694,"2023-10-29"
"S1151","1","P250",184,"2024-06-13"
"S1152","2","P250",750,"2023-05-12"
"S1153","3","P250",576,"2024-10-26"
"S1154","4","P250",450,"2024-06-17"
"S1155","5","P250",344,"2023-11-15"
"S1156","1","P251",155,"2024-07-22"
"S1157","2","P251",453,"2023-06-14"
"S1158","3","P251",204,"2024-09-11"
"S1159","4","P251",258,"2023-09-13"
"S1160","5","P251",444,"2023-12-12"
"S1161","1","P252",944,"2024-02-12"
"S1162","2","P252",40,"2024-07-15"
"S1163","3","P252",641,"2024-01-25"
"S1164","4","P252",105,"2024-03-21"
"S1165","5","P252",909,"2023-10-25"
"S1166","1","P253",936,"2023-12-20"
"S1167","2","P253",733,"2024-01-22"
"S1168","3","P253",685,"2024-04-23"
"S1169","4","P253",612,"2024-08-31"
"S1170","5","P253",320,"2023-10-26"
"S1171","1","P255",139,"2023-08-15"
"S1172","2","P255",449,"2024-10-25"
"S1173","3","P255",344,"2024-11-01"
"S1174","4","P255",135,"2024-02-27"
"S1175","5","P255",594,"2024-06-23"
"S1176","1","P256",648,"2023-07-05"
"S1177","2","P256",637,"2023-11-04"
"S1178","3","P256",803,"2023-10-08"
"S1179","4","P256",741,"2023-09-18"
"S1180","5","P256",1,"2024-10-24"
"S1181","1","P257",773,"2024-02-13"
"S1182","2","P257",853,"2024-09-10"
"S1183","3","P257",219,"2024-04-08"
"S1184","4","P257",763,"2024-09-11"
"S1185","5","P257",605,"2024-04-22"
"S1186","1","P258",752,"2024-08-03"
"S1187","2","P258",769,"2024-01-21"
"S1188","3","P258",583,"2023-07-28"
"S1189","4","P258",804,"2023-08-02"
"S1190","5","P258",493,"2023-07-14"
"S1191","1","P259",717,"2024-02-24"
"S1192","2","P259",362,"2024-02-26"
"S1193","3","P259",635,"2024-11-13"
"S1194","4","P259",111,"2023-06-12"
"S1195","5","P259",850,"2023-07-29"
"S1196","1","P260",21,"2024-09-07"
"S1197","2","P260",470,"2024-04-18"
"S1198","3","P260",121,"2024-08-02"
"S1199","4","P260",553,"2023-12-25"
"S1200","5","P260",61,"2023-06-25"
"S1201","1","P261",881,"2023-09-24"
"S1202","2","P261",977,"2024-03-21"
"S1203","3","P261",710,"2023-10-27"
"S1204","4","P261",865,"2023-06-17"
"S1205","5","P261",802,"2023-05-22"
"S1206","1","P262",143,"2023-07-17"
"S1207","2","P262",302,"2024-03-06"
"S1208","3","P262",725,"2023-08-18"
"S1209","4","P262",971,"2024-06-28"
"S1210","5","P262",245,"2024-06-14"
"S1211","1","P263",220,"2023-12-18"
"S1212","2","P263",572,"2023-08-26"
"S1213","3","P263",212,"2023-07-18"
"S1214","4","P263",360,"2023-11-18"
"S1215","5","P263",89,"2024-04-24"
"S1216","1","P264",377,"2024-08-29"
"S1217","2","P264",725,"2023-09-26"
"S1218","3","P264",235,"2024-09-12"
"S1219","4","P264",248,"2023-06-21"
"S1220","5","P264",24,"2024-06-28"
"S1221","1","P265",55,"2024-07-16"
"S1222","2","P265",702,"2024-02-01"
"S1223","3","P265",78,"2023-12-18"
"S1224","4","P265",424,"2023-05-28"
"S1225","5","P265",793,"2023-05-31"
"S1226","1","P266",176,"2024-09-20"
"S1227","2","P266",225,"2024-06-10"
"S1228","3","P266",505,"2024-01-21"
"S1229","4","P266",472,"2024-02-01"
"S1230","5","P266",536,"2023-07-07"
"S1231","1","P267",233,"2024-06-24"
"S1232","2","P267",717,"2024-10-06"
"S1233","3","P267",390,"2024-01-20"
"S1234","4","P267",37,"2023-09-12"
"S1235","5","P267",903,"2023-08-16"
"S1236","1","P268",423,"2024-09-29"
"S1237","2","P268",367,"2024-07-29"
"S1238","3","P268",324,"2023-05-26"
"S1239","4","P268",645,"2023-05-26"
"S1240","5","P268",303,"2024-05-27"
"S1241","1","P269",718,"2023-10-26"
"S1242","2","P269",332,"2024-01-17"
"S1243","3","P269",970,"2023-08-19"
"S1244","4","P269",73,"2024-08-27"
"S1245","5","P269",256,"2023-12-30"
"S1246","1","P270",914,"2023-12-19"
"S1247","2","P270",727,"2023-11-14"
"S1248","3","P270",288,"2024-05-08"
"S1249","4","P270",934,"2024-09-06"
"S1250","5","P270",419,"2024-10-28"
"S1251","1","P271",257,"2024-08-12"
"S1252","2","P271",147,"2024-11-12"
"S1253","3","P271",757,"2024-09-18"
"S1254","4","P271",497,"2023-11-11"
"S1255","5","P271",654,"2023-06-16"
"S1256","1","P272",430,"2023-12-30"
"S1257","2","P272",475,"2024-10-14"
"S1258","3","P272",446,"2024-01-24"
"S1259","4","P272",87,"2024-04-24"
"S1260","5","P272",797,"2024-04-13"
"S1261","1","P273",151,"2023-08-18"
