"customer_id","transaction_id","feedback","rating"
"C650","123042181","Amazing experience, will definitely buy again!","5.00"
"C1699","123038318","Amazing experience, will definitely buy again!","5.00"
"C737","123038324","Service was satisfactory but not outstanding.","4.00"
"C1425","123042313","Great quality, very satisfied with the purchase.","5.00"
"C383","123042315","Product is fine but could be improved.","3.00"
"C1152","123037669","Great quality, very satisfied with the purchase.","5.00"
"C317","123042498","Product exceeded expectations, works perfectly.","4.00"
"C710","123042509","Service was satisfactory but not outstanding.","3.00"
"C1014","123040797","Product exceeded expectations, works perfectly.","4.00"
"C1511","123039161","Not worth the money, completely unsatisfactory.","1.00"
"C400","123038393","Quick delivery and fantastic service.","4.00"
"C1572","123042549","Great quality, very satisfied with the purchase.","4.00"
"C1308","123040008","Decent product, meets the basic needs.","3.00"
"C1078","123040840","Amazing experience, will definitely buy again!","5.00"
"C908","123042658","Not worth the money, completely unsatisfactory.","1.00"
"C1115","123038504","Very disappointing, poor quality.","2.00"
"C79","123038514","It's okay, not bad but nothing special.","4.00"
"C753","123040851","Decent product, meets the basic needs.","3.00"
"C1084","123042854","Product exceeded expectations, works perfectly.","4.00"
"C479","123037721","Not worth the money, completely unsatisfactory.","2.00"
"C828","123041153","Excellent product, highly recommended!","5.00"
"C830","123040861","Excellent product, highly recommended!","4.00"
"C844","123037734","Great quality, very satisfied with the purchase.","5.00"
"C1354","123042958","Great quality, very satisfied with the purchase.","5.00"
"C220","123042971","Terrible experience, would not recommend.","2.00"
"C1080","123040056","Decent product, meets the basic needs.","4.00"
"C1037","123043021","Excellent product, highly recommended!","5.00"
"C346","123038587","Average experience, acceptable for the price.","3.00"
"C1649","123041180","Service was satisfactory but not outstanding.","4.00"
"C926","123039277","Quality issues, needs a lot of improvement.","2.00"
"C895","123040070","Terrible experience, would not recommend.","1.00"
"C646","123039292","Product arrived damaged, not happy with the service.","1.00"
"C675","123041186","Product exceeded expectations, works perfectly.","4.00"
"C168","123040115","Product exceeded expectations, works perfectly.","4.00"
"C395","123038884","Excellent product, highly recommended!","5.00"
"C1266","123037787","Quick delivery and fantastic service.","5.00"
"C509","123037800","Quick delivery and fantastic service.","5.00"
"C688","123041510","It's okay, not bad but nothing special.","3.00"
"C167","123040913","Service was satisfactory but not outstanding.","3.00"
"C1547","123043274","Excellent product, highly recommended!","5.00"
"C344","123040154","Amazing experience, will definitely buy again!","5.00"
"C1339","123038666","Amazing experience, will definitely buy again!","4.00"
"C638","123043312","Amazing experience, will definitely buy again!","5.00"
"C702","123038671","Product exceeded expectations, works perfectly.","5.00"
"C11","123040185","Product is fine but could be improved.","4.00"
"C143","123038705","Product exceeded expectations, works perfectly.","4.00"
"C470","123038715","Quick delivery and fantastic service.","5.00"
"C1634","123039330","Product is fine but could be improved.","3.00"
"C324","123043416","Terrible experience, would not recommend.","1.00"
"C1547","123039332","Amazing experience, will definitely buy again!","5.00"
"C634","123038739","Amazing experience, will definitely buy again!","5.00"
"C1514","123043438","Amazing experience, will definitely buy again!","5.00"
"C1202","123040233","Decent product, meets the basic needs.","4.00"
"C17","123041536","Product exceeded expectations, works perfectly.","4.00"
"C71","123040968","Amazing experience, will definitely buy again!","4.00"
"C1672","123043534","It's okay, not bad but nothing special.","4.00"
"C1005","123040281","Service was satisfactory but not outstanding.","3.00"
"C1358","123043584","Quick delivery and fantastic service.","5.00"
"C1137","123040334","Not worth the money, completely unsatisfactory.","1.00"
"C1519","123041607","Product is fine but could be improved.","4.00"
"C767","123040405","It's okay, not bad but nothing special.","3.00"
"C1598","123039570","Not worth the money, completely unsatisfactory.","1.00"
"C11","123039601","Great quality, very satisfied with the purchase.","5.00"
"C935","123041667","Service was satisfactory but not outstanding.","3.00"
"C775","123040446","Excellent product, highly recommended!","4.00"
"C748","123041681","Terrible experience, would not recommend.","2.00"
"C569","123040453","Average experience, acceptable for the price.","3.00"
"C1003","123038900","Quick delivery and fantastic service.","4.00"
"C8","123038119","Amazing experience, will definitely buy again!","5.00"
"C1252","123040482","Service was satisfactory but not outstanding.","3.00"
"C215","123039745","Product is fine but could be improved.","4.00"
"C932","123039763","Product exceeded expectations, works perfectly.","4.00"
"C645","123040575","Terrible experience, would not recommend.","1.00"
"C1136","123041733","Excellent product, highly recommended!","4.00"
"C955","123040592","Average experience, acceptable for the price.","4.00"
"C1036","123041346","Product exceeded expectations, works perfectly.","4.00"
"C678","123040602","Very disappointing, poor quality.","2.00"
"C703","123038052","Quick delivery and fantastic service.","5.00"
"C333","123041742","Quick delivery and fantastic service.","4.00"
"C790","123039835","Amazing experience, will definitely buy again!","4.00"
"C273","123038957","Quality issues, needs a lot of improvement.","2.00"
"C1401","123044216","Amazing experience, will definitely buy again!","5.00"
"C848","123046422","It's okay, not bad but nothing special.","4.00"
"C1657","123047971","Product is fine but could be improved.","4.00"
"C894","123046466","Excellent product, highly recommended!","4.00"
"C1395","123043598","Amazing experience, will definitely buy again!","4.00"
"C126","123044259","Product exceeded expectations, works perfectly.","4.00"
"C917","123044271","Product exceeded expectations, works perfectly.","5.00"
"C1049","123046546","Product is fine but could be improved.","4.00"
"C958","123046557","Not worth the money, completely unsatisfactory.","2.00"
"C924","123043638","Very disappointing, poor quality.","1.00"
"C499","123047491","Product arrived damaged, not happy with the service.","2.00"
"C162","123048390","Great quality, very satisfied with the purchase.","4.00"
"C1489","123048416","Great quality, very satisfied with the purchase.","5.00"
"C863","123048450","Amazing experience, will definitely buy again!","5.00"
"C181","123046572","Great quality, very satisfied with the purchase.","5.00"
"C676","123047509","Not worth the money, completely unsatisfactory.","2.00"
"C64","123048623","Amazing experience, will definitely buy again!","5.00"
"C452","123046992","Amazing experience, will definitely buy again!","4.00"
"C1279","123046616","Not worth the money, completely unsatisfactory.","1.00"
"C665","123047536","Excellent product, highly recommended!","5.00"
"C1374","123045281","Product arrived damaged, not happy with the service.","1.00"
"C806","123043728","Product arrived damaged, not happy with the service.","1.00"
"C1597","123044462","Excellent product, highly recommended!","5.00"
"C1223","123048748","Not worth the money, completely unsatisfactory.","2.00"
"C1032","123048749","Decent product, meets the basic needs.","3.00"
"C1687","123046674","Quick delivery and fantastic service.","5.00"
"C904","123046678","Service was satisfactory but not outstanding.","3.00"
"C1674","123045888","Product exceeded expectations, works perfectly.","4.00"
"C453","123048828","Great quality, very satisfied with the purchase.","5.00"
"C234","123046681","Amazing experience, will definitely buy again!","5.00"
"C1590","123045915","Product exceeded expectations, works perfectly.","5.00"
"C357","123045921","Service was satisfactory but not outstanding.","3.00"
"C142","123048894","Not worth the money, completely unsatisfactory.","2.00"
"C1674","123044552","Excellent product, highly recommended!","5.00"
"C1145","123044601","Average experience, acceptable for the price.","4.00"
"C905","123045327","Quick delivery and fantastic service.","5.00"
"C358","123045377","Average experience, acceptable for the price.","3.00"
"C45","123049026","Great quality, very satisfied with the purchase.","5.00"
"C1162","123044675","Excellent product, highly recommended!","4.00"
"C1432","123044687","Quick delivery and fantastic service.","4.00"
"C1496","123049119","Product arrived damaged, not happy with the service.","1.00"
"C994","123047065","Decent product, meets the basic needs.","3.00"
"C414","123049156","Excellent product, highly recommended!","5.00"
"C1312","123047094","Excellent product, highly recommended!","4.00"
"C1501","123045998","Quick delivery and fantastic service.","4.00"
"C914","123043839","Excellent product, highly recommended!","5.00"
"C1180","123046071","Product arrived damaged, not happy with the service.","1.00"
"C1568","123045011","Product exceeded expectations, works perfectly.","5.00"
"C22","123049262","Service was satisfactory but not outstanding.","4.00"
